Time,Size,Sex,Total
19992.119738245696,4653,M,10924
19992.171948870844,4654,M,10922
19992.175212758946,4655,M,10925
19992.183182726963,4656,M,10925
19992.195723195848,4657,M,10923
19992.196028579317,4658,M,10924
19992.199457338458,4659,M,10924
19992.255274656924,4660,M,10924
19992.262707316593,4661,M,10924
19992.263051828417,4662,M,10925
19992.273540607173,4663,M,10925
19992.274304902217,4664,M,10925
19992.280740008435,4665,M,10924
19992.287117655367,4666,M,10923
19992.304952623195,4667,M,10922
19992.316347744993,4668,M,10923
19992.356133112375,4669,M,10918
19992.365239088802,4670,M,10915
19992.37129010336,4671,M,10915
19992.385061666755,4672,M,10914
19992.411257944066,4673,M,10907
19992.42023126656,4674,M,10906
19992.432675453794,4675,M,10903
19992.433850931626,4676,M,10904
19992.434524202185,4677,M,10906
19992.43519123747,4678,M,10907
19992.455176699234,4679,M,10902
19992.460868216873,4680,M,10902
19992.470375762696,4681,M,10901
19992.486067872567,4682,M,10901
19992.507972472555,4683,M,10899
19992.51189857647,4684,M,10900
19992.542360322608,4685,M,10898
19992.54547880722,4686,M,10898
19992.579807031416,4687,M,10890
19992.582323215178,4688,M,10889
19992.60891692892,4689,M,10885
19992.62047574814,4690,M,10887
19992.63137259738,4691,M,10884
19992.637410397536,4692,M,10885
19992.645906999573,4693,M,10886
19992.659495003132,4694,M,10886
19992.68001034488,4695,M,10888
19992.71175611342,4696,M,10882
19992.712001078107,4697,M,10883
19992.712425133683,4698,M,10884
19992.718355210414,4699,M,10885
19992.719758029085,4700,M,10887
19992.719921905074,4701,M,10888
19992.727744073916,4702,M,10887
19992.752453199784,4703,M,10886
19992.765174408352,4704,M,10889
19992.78330935882,4705,M,10889
19992.788103522078,4706,M,10890
19992.803432283283,4707,M,10890
19992.826546244225,4708,M,10887
19992.83693771048,4709,M,10888
19992.837100559263,4710,M,10889
19992.845808910955,4711,M,10888
19992.85091104398,4712,M,10888
19992.85566344508,4713,M,10891
19992.857549777866,4714,M,10894
19992.9004551692,4715,M,10891
19992.905449118924,4716,M,10894
19992.920038400523,4717,M,10891
19992.93243429264,4718,M,10888
19992.94381879503,4719,M,10887
19992.948861490542,4720,M,10888
19992.953080512685,4721,M,10888
19992.954075521662,4722,M,10889
19992.95560760903,4723,M,10890
19993.005999289115,4724,M,10891
19993.01795115597,4725,M,10890
19993.027228454597,4726,M,10889
19993.027526165453,4727,M,10890
19993.031571958956,4728,M,10891
19993.044211528086,4729,M,10893
19993.053881201216,4730,M,10891
19993.062285318454,4731,M,10892
19993.0632582595,4732,M,10894
19993.082600885413,4733,M,10894
19993.104210132304,4734,M,10891
19993.123747446603,4735,M,10892
19993.12474440031,4736,M,10892
19993.12617708349,4737,M,10893
19993.131871757807,4738,M,10893
19993.1387198698,4739,M,10894
19993.141095373205,4740,M,10895
19993.1431874307,4741,M,10896
19993.14404681447,4742,M,10897
19993.14759989544,4743,M,10897
19993.160055394565,4744,M,10897
19993.16656929602,4745,M,10899
19993.212745902198,4746,M,10893
19993.22310252629,4747,M,10889
19993.22667501898,4748,M,10888
19993.23215103617,4749,M,10887
19993.251743029057,4750,M,10887
19993.25766751675,4751,M,10889
19993.258199925967,4752,M,10890
19993.280232431985,4753,M,10885
19993.281530256987,4754,M,10885
19993.29488183201,4755,M,10882
19993.2962894743,4756,M,10882
19993.30481422969,4757,M,10884
19993.311321574613,4758,M,10883
19993.312994272055,4759,M,10884
19993.320888158265,4760,M,10886
19993.34183541965,4761,M,10888
19993.35261123473,4762,M,10886
19993.359908192833,4763,M,10887
19993.360965521846,4764,M,10888
19993.365155616168,4765,M,10889
19993.36616381476,4766,M,10889
19993.367161950817,4767,M,10890
19993.37058390798,4768,M,10889
19993.389875909383,4769,M,10885
19993.39148232944,4770,M,10885
19993.410889967403,4771,M,10881
19993.412347593698,4772,M,10882
19993.42157915491,4773,M,10881
19993.428175756548,4774,M,10881
19993.443766919965,4775,M,10886
19993.444607971265,4776,M,10886
19993.45523727605,4777,M,10886
19993.46345861398,4778,M,10886
19993.476010264247,4779,M,10888
19993.484489965653,4780,M,10891
19993.51389164078,4781,M,10889
19993.51844217668,4782,M,10888
19993.5306369381,4783,M,10888
19993.535329439983,4784,M,10889
19993.541705349424,4785,M,10888
19993.552378360437,4786,M,10887
19993.55571106319,4787,M,10888
19993.558758387204,4788,M,10888
19993.559237244448,4789,M,10889
19993.564600912585,4790,M,10888
19993.57095556483,4791,M,10889
19993.572574885253,4792,M,10890
19993.585761246377,4793,M,10894
19993.58816954562,4794,M,10895
19993.59044283317,4795,M,10896
19993.629332520963,4796,M,10893
19993.635657637336,4797,M,10895
19993.642534280316,4798,M,10899
19993.661468346156,4799,M,10896
19993.665357709884,4800,M,10896
19993.68139826751,4801,M,10894
19993.688716294782,4802,M,10892
19993.691314512485,4803,M,10893
19993.697090536803,4804,M,10892
19993.708107295668,4805,M,10892
19993.724281895447,4806,M,10885
19993.724922703364,4807,M,10886
19993.727137590213,4808,M,10886
19993.743202369566,4809,M,10887
19993.75061759263,4810,M,10887
19993.752676250668,4811,M,10888
19993.754988068773,4812,M,10890
19993.776913101326,4813,M,10887
19993.78157380722,4814,M,10887
19993.785363732295,4815,M,10889
19993.79753428183,4816,M,10887
19993.797899383488,4817,M,10888
19993.8216525427,4818,M,10889
19993.83926674707,4819,M,10890
19993.840262207672,4820,M,10891
19993.84695299534,4821,M,10892
19993.856727363866,4822,M,10892
19993.873822383546,4823,M,10895
19993.87528173559,4824,M,10895
19993.885444600997,4825,M,10889
19993.89406435619,4826,M,10893
19993.894252757436,4827,M,10894
19993.89555338649,4828,M,10895
19993.907894708474,4829,M,10896
19993.90981883792,4830,M,10896
19993.918123075564,4831,M,10893
19993.955315354484,4832,M,10884
19993.96846427463,4833,M,10883
19993.97356683592,4834,M,10885
19993.98302369078,4835,M,10887
19994.00271077725,4836,M,10883
19994.008291823884,4837,M,10882
19994.00884933778,4838,M,10882
19994.014053961626,4839,M,10884
19994.051264549504,4840,M,10879
19994.055737073668,4841,M,10877
19994.058569044675,4842,M,10877
19994.081792368313,4843,M,10873
19994.082496870364,4844,M,10874
19994.101360912446,4845,M,10879
19994.119082582747,4846,M,10879
19994.131269610873,4847,M,10878
19994.152108887974,4848,M,10881
19994.16157473178,4849,M,10881
19994.16776693702,4850,M,10882
19994.193178798316,4851,M,10881
19994.201532091844,4852,M,10881
19994.208589462956,4853,M,10882
19994.214947481105,4854,M,10881
19994.23100342362,4855,M,10877
19994.237360962554,4856,M,10877
19994.250140843607,4857,M,10876
19994.279358602183,4858,M,10878
19994.281005307857,4859,M,10879
19994.297905868116,4860,M,10880
19994.309661991418,4861,M,10878
19994.317761341128,4862,M,10880
19994.34100809583,4863,M,10881
19994.348222289926,4864,M,10883
19994.35462767765,4865,M,10883
19994.357152526605,4866,M,10883
19994.36644889653,4867,M,10880
19994.379118965604,4868,M,10881
19994.38094994631,4869,M,10882
19994.391443355835,4870,M,10881
19994.40177287687,4871,M,10882
19994.404170639475,4872,M,10882
19994.413539186644,4873,M,10884
19994.41932354365,4874,M,10885
19994.42937657954,4875,M,10885
19994.433243814245,4876,M,10885
19994.448515133012,4877,M,10888
19994.457101397267,4878,M,10889
19994.46893149625,4879,M,10886
19994.47570073828,4880,M,10887
19994.48816648285,4881,M,10888
19994.53519781965,4882,M,10888
19994.54521120196,4883,M,10891
19994.548210262532,4884,M,10890
19994.553191154755,4885,M,10891
19994.559894630547,4886,M,10889
19994.56151705233,4887,M,10890
19994.561606651463,4888,M,10891
19994.583506225506,4889,M,10896
19994.58677310454,4890,M,10896
19994.587897575188,4891,M,10897
19994.588843269095,4892,M,10898
19994.591786683,4893,M,10898
19994.59377777303,4894,M,10899
19994.601367368607,4895,M,10900
19994.608362397226,4896,M,10899
19994.60932693127,4897,M,10900
19994.611531643757,4898,M,10901
19994.615762462683,4899,M,10901
19994.615922491717,4900,M,10902
19994.64203018347,4901,M,10905
19994.64830409202,4902,M,10906
19994.652398853024,4903,M,10904
19994.65663601819,4904,M,10905
19994.66360262473,4905,M,10905
19994.66880191974,4906,M,10905
19994.66921934053,4907,M,10905
19994.67880131554,4908,M,10903
19994.743598894107,4909,M,10901
19994.752558639964,4910,M,10902
19994.756785255046,4911,M,10903
19994.758910267155,4912,M,10904
19994.769136111518,4913,M,10904
19994.78590165763,4914,M,10905
19994.796313537972,4915,M,10905
19994.806843693896,4916,M,10905
19994.84744597369,4917,M,10903
19994.859840899404,4918,M,10905
19994.86372445182,4919,M,10906
19994.865327801683,4920,M,10906
19994.869407840768,4921,M,10908
19994.876912821077,4922,M,10908
19994.878095338885,4923,M,10909
19994.891194596534,4924,M,10908
19994.919399597104,4925,M,10910
19994.925583508142,4926,M,10909
19994.929896420555,4927,M,10910
19994.933935043315,4928,M,10910
19994.93551524252,4929,M,10911
19994.948489361028,4930,M,10916
19994.952615054633,4931,M,10918
19994.98294797593,4932,M,10911
19995.007308067965,4933,M,10910
19995.012674973583,4934,M,10911
19995.0379321497,4935,M,10914
19995.040821515733,4936,M,10914
19995.067466215914,4937,M,10911
19995.07588973123,4938,M,10910
19995.085871446263,4939,M,10909
19995.096322348614,4940,M,10906
19995.099704910688,4941,M,10904
19995.104233114645,4942,M,10907
19995.1290173602,4943,M,10898
19995.135608918055,4944,M,10898
19995.137086395138,4945,M,10900
19995.15761893017,4946,M,10897
19995.1927850103,4947,M,10891
19995.21535626707,4948,M,10890
19995.225409016362,4949,M,10890
19995.227432939413,4950,M,10891
19995.234803666437,4951,M,10890
19995.244241348624,4952,M,10890
19995.248735564124,4953,M,10891
19995.268578711995,4954,M,10888
19995.269838135533,4955,M,10888
19995.273258351743,4956,M,10889
19995.290792402633,4957,M,10889
19995.292800462215,4958,M,10890
19995.29385890656,4959,M,10891
19995.301980933844,4960,M,10892
19995.30315695741,4961,M,10892
19995.307141175083,4962,M,10894
19995.350541137726,4963,M,10895
19995.37771032402,4964,M,10896
19995.398674757722,4965,M,10895
19995.41672678666,4966,M,10893
19995.430722096884,4967,M,10894
19995.451804477234,4968,M,10892
19995.4705402083,4969,M,10891
19995.475082393838,4970,M,10889
19995.496186832588,4971,M,10889
19995.50569265388,4972,M,10892
19995.50999589526,4973,M,10893
19995.511304676562,4974,M,10893
19995.52028447808,4975,M,10894
19995.550074532108,4976,M,10894
19995.568199860572,4977,M,10891
19995.585553940848,4978,M,10888
19995.623464704215,4979,M,10880
19995.626081297083,4980,M,10882
19995.63333033268,4981,M,10882
19995.63848485057,4982,M,10884
19995.643894621455,4983,M,10885
19995.653640228487,4984,M,10883
19995.654723390748,4985,M,10884
19995.658239459153,4986,M,10885
19995.662535416475,4987,M,10887
19995.676105235823,4988,M,10888
19995.685647090304,4989,M,10889
19995.688559731614,4990,M,10890
19995.712297826463,4991,M,10894
19995.726756034896,4992,M,10892
19995.745308571302,4993,M,10891
19995.755756261915,4994,M,10893
19995.773518665515,4995,M,10891
19995.775013224065,4996,M,10892
19995.77985462713,4997,M,10893
19995.780483035098,4998,M,10894
19995.790841761765,4999,M,10896
19995.798813823618,5000,M,10897
19995.828727310636,5001,M,10900
19995.840334601875,5002,M,10901
19995.851820882843,5003,M,10898
19995.85494390294,5004,M,10899
19995.86063998668,5005,M,10901
19995.86581016722,5006,M,10905
19995.86675597292,5007,M,10905
19995.900394407712,5008,M,10899
19995.91947679595,5009,M,10900
19995.922551965155,5010,M,10901
19995.924542869412,5011,M,10902
19995.929738661514,5012,M,10902
19995.96491943414,5013,M,10899
19995.968292652495,5014,M,10899
19995.98055226671,5015,M,10898
19995.984058994803,5016,M,10899
19995.99628518303,5017,M,10896
19996.01431694595,5018,M,10892
19996.0159709851,5019,M,10894
19996.024201713746,5020,M,10897
19996.034931611288,5021,M,10895
19996.03814358336,5022,M,10898
19996.039370337792,5023,M,10899
19996.04038298332,5024,M,10900
19996.059133955987,5025,M,10901
19996.063175245894,5026,M,10902
19996.066788758304,5027,M,10903
19996.07285311582,5028,M,10902
19996.07655158256,5029,M,10901
19996.08403762124,5030,M,10900
19996.084521214456,5031,M,10901
19996.084822419038,5032,M,10902
19996.09619835959,5033,M,10902
19996.10426516201,5034,M,10902
19996.11145989182,5035,M,10902
19996.11763317816,5036,M,10902
19996.122085100294,5037,M,10904
19996.1243010289,5038,M,10903
19996.127151655197,5039,M,10904
19996.146813257037,5040,M,10899
19996.154129462386,5041,M,10903
19996.154588132933,5042,M,10904
19996.15889458701,5043,M,10904
19996.161249658417,5044,M,10904
19996.167157136253,5045,M,10904
19996.182812624742,5046,M,10903
19996.18397267293,5047,M,10904
19996.19852047682,5048,M,10905
19996.202638498362,5049,M,10906
19996.20622065443,5050,M,10907
19996.212254315058,5051,M,10909
19996.212630147245,5052,M,10910
19996.216867811385,5053,M,10910
19996.22421437677,5054,M,10911
19996.240317427953,5055,M,10907
19996.243526541148,5056,M,10909
19996.243563489028,5057,M,10910
19996.250785532862,5058,M,10909
19996.253046869024,5059,M,10910
19996.26329225888,5060,M,10909
19996.267588618095,5061,M,10911
19996.28728423941,5062,M,10911
19996.29021345439,5063,M,10912
19996.295048879194,5064,M,10912
19996.29901301035,5065,M,10915
19996.313056423864,5066,M,10912
19996.317787733282,5067,M,10912
19996.319919955138,5068,M,10912
19996.32665916008,5069,M,10917
19996.335785628424,5070,M,10916
19996.342951848233,5071,M,10915
19996.3701508383,5072,M,10915
19996.38514293915,5073,M,10916
19996.388664421956,5074,M,10916
19996.39023960525,5075,M,10917
19996.408626282562,5076,M,10914
19996.41190138315,5077,M,10912
19996.417980352664,5078,M,10911
19996.41976158781,5079,M,10912
19996.424406770515,5080,M,10912
19996.431834527186,5081,M,10911
19996.434589386725,5082,M,10911
19996.443888404527,5083,M,10910
19996.451627351067,5084,M,10910
19996.4534999974,5085,M,10908
19996.45853690694,5086,M,10909
19996.46699997377,5087,M,10912
19996.47577333542,5088,M,10908
19996.478868178845,5089,M,10909
19996.480250015775,5090,M,10909
19996.48441112008,5091,M,10910
19996.499399866643,5092,M,10907
19996.503372180272,5093,M,10908
19996.50360586156,5094,M,10909
19996.533871425694,5095,M,10908
19996.53968105546,5096,M,10908
19996.5405154389,5097,M,10909
19996.541783583394,5098,M,10909
19996.565913326285,5099,M,10910
19996.58186598428,5100,M,10914
19996.58757050841,5101,M,10914
19996.587959022956,5102,M,10915
19996.593274684146,5103,M,10918
19996.597419458998,5104,M,10920
19996.61291677339,5105,M,10919
19996.61783529315,5106,M,10919
19996.61968057718,5107,M,10918
19996.629978741003,5108,M,10921
19996.659054163596,5109,M,10920
19996.670782154433,5110,M,10918
19996.672930628665,5111,M,10919
19996.675068697437,5112,M,10919
19996.68426110614,5113,M,10921
19996.686445039166,5114,M,10922
19996.703883857466,5115,M,10927
19996.704170604462,5116,M,10928
19996.70601118073,5117,M,10929
19996.709195422292,5118,M,10929
19996.727559196694,5119,M,10929
19996.729598655646,5120,M,10929
19996.754800329833,5121,M,10930
19996.756173383845,5122,M,10932
19996.766279290507,5123,M,10931
19996.786962083967,5124,M,10926
19996.79573887418,5125,M,10926
19996.808127074157,5126,M,10925
19996.82417254198,5127,M,10922
19996.82615664135,5128,M,10923
19996.836186493118,5129,M,10923
19996.837477505203,5130,M,10924
19996.839231192425,5131,M,10925
19996.846206472255,5132,M,10924
19996.85708027513,5133,M,10922
19996.8641993567,5134,M,10922
19996.875450544834,5135,M,10920
19996.889247794046,5136,M,10920
19996.891171001997,5137,M,10921
19996.898601698118,5138,M,10920
19996.899155226125,5139,M,10921
19996.915060224987,5140,M,10920
19996.922533505,5141,M,10919
19996.933233401323,5142,M,10919
19996.933664731885,5143,M,10920
19996.963706369654,5144,M,10918
19996.976983226345,5145,M,10917
19996.99248623937,5146,M,10920
19996.99564518289,5147,M,10920
19996.99996948764,5148,M,10923
19997.00467390302,5149,M,10924
19997.012978162355,5150,M,10922
19997.016953611328,5151,M,10924
19997.023353329216,5152,M,10925
19997.02769349259,5153,M,10926
19997.03117474757,5154,M,10927
19997.05250385909,5155,M,10928
19997.071179564704,5156,M,10926
19997.074074394044,5157,M,10927
19997.080672332082,5158,M,10927
19997.082544382538,5159,M,10927
19997.088390370223,5160,M,10928
19997.099718860016,5161,M,10927
19997.101807404903,5162,M,10927
19997.10738908678,5163,M,10928
19997.10869171529,5164,M,10929
19997.11891648321,5165,M,10930
19997.12031442763,5166,M,10930
19997.13152058808,5167,M,10928
19997.135339835215,5168,M,10929
19997.138782327645,5169,M,10929
19997.143702445657,5170,M,10930
19997.163843625316,5171,M,10929
19997.17455533724,5172,M,10930
19997.185974924338,5173,M,10931
19997.187839133636,5174,M,10931
19997.189837520422,5175,M,10931
19997.207501982615,5176,M,10930
19997.223007527587,5177,M,10930
19997.233056624027,5178,M,10931
19997.234867137566,5179,M,10932
19997.236821250324,5180,M,10933
19997.24527423001,5181,M,10935
19997.25294407725,5182,M,10934
19997.25559422013,5183,M,10935
19997.256250678263,5184,M,10935
19997.268630712573,5185,M,10931
19997.276502888006,5186,M,10930
19997.290480024523,5187,M,10928
19997.291641204585,5188,M,10929
19997.293001445647,5189,M,10930
19997.297553266708,5190,M,10930
19997.303583799476,5191,M,10931
19997.30538908971,5192,M,10933
19997.31514195124,5193,M,10929
19997.329443025206,5194,M,10930
19997.332928957534,5195,M,10930
19997.34458399099,5196,M,10931
19997.351962810346,5197,M,10932
19997.35975868627,5198,M,10932
19997.360664457872,5199,M,10933
19997.365854791933,5200,M,10934
19997.372659346856,5201,M,10932
19997.377689202563,5202,M,10932
19997.391037501122,5203,M,10933
19997.405013314106,5204,M,10934
19997.41011847092,5205,M,10935
19997.42648695698,5206,M,10931
19997.42664556612,5207,M,10932
19997.4396562344,5208,M,10931
19997.44734496782,5209,M,10933
19997.44820302802,5210,M,10934
19997.45727936305,5211,M,10934
19997.47305914883,5212,M,10936
19997.47877736565,5213,M,10936
19997.497319318423,5214,M,10934
19997.507943177876,5215,M,10936
19997.51114004834,5216,M,10937
19997.516643622428,5217,M,10937
19997.517596104644,5218,M,10938
19997.521161213142,5219,M,10938
19997.52804741558,5220,M,10938
19997.53561349549,5221,M,10938
19997.537795473705,5222,M,10938
19997.539804837135,5223,M,10939
19997.545313923383,5224,M,10939
19997.546109066992,5225,M,10940
19997.570314947676,5226,M,10934
19997.606773981493,5227,M,10930
19997.614812837823,5228,M,10930
19997.62928230517,5229,M,10927
19997.635681415028,5230,M,10925
19997.643082401933,5231,M,10927
19997.645699062577,5232,M,10928
19997.651121043273,5233,M,10930
19997.651460532976,5234,M,10931
19997.654406385984,5235,M,10932
19997.671688850103,5236,M,10927
19997.69323808038,5237,M,10924
19997.694573366476,5238,M,10925
19997.701769470073,5239,M,10924
19997.718757285184,5240,M,10922
19997.735997198026,5241,M,10920
19997.743005542477,5242,M,10923
19997.747335598986,5243,M,10924
19997.751374810057,5244,M,10925
19997.761540658073,5245,M,10928
19997.764261610813,5246,M,10928
19997.775877407134,5247,M,10927
19997.77662474939,5248,M,10928
19997.791479464147,5249,M,10930
19997.794732936312,5250,M,10931
19997.80412050103,5251,M,10930
19997.832806631228,5252,M,10927
19997.83870524265,5253,M,10927
19997.841277274703,5254,M,10927
19997.842952684787,5255,M,10928
19997.844010945755,5256,M,10929
19997.847268330734,5257,M,10929
19997.873654234907,5258,M,10930
19997.878748028037,5259,M,10930
19997.87980039869,5260,M,10930
19997.88068795568,5261,M,10931
19997.882723261453,5262,M,10933
19997.889578759292,5263,M,10935
19997.890155698908,5264,M,10936
19997.898025492188,5265,M,10936
19997.898261880113,5266,M,10937
19997.90182492039,5267,M,10937
19997.90220865489,5268,M,10938
19997.941493528877,5269,M,10931
19997.941924151804,5270,M,10932
19997.94223548212,5271,M,10933
19997.947637378194,5272,M,10931
19997.94955634005,5273,M,10932
19997.97729559945,5274,M,10940
19997.980354379888,5275,M,10941
19997.984237606215,5276,M,10940
19997.992942868383,5277,M,10942
19998.0162817171,5278,M,10940
19998.017750070092,5279,M,10941
19998.035237472533,5280,M,10937
19998.038608777133,5281,M,10938
19998.039265627922,5282,M,10939
19998.043024011455,5283,M,10939
19998.058457274034,5284,M,10937
19998.05911341603,5285,M,10938
19998.06739411463,5286,M,10939
19998.068216977117,5287,M,10940
19998.06930393339,5288,M,10940
19998.075598541844,5289,M,10938
19998.082289690985,5290,M,10937
19998.10309669976,5291,M,10931
19998.11151227021,5292,M,10930
19998.128051614996,5293,M,10929
19998.128792754233,5294,M,10930
19998.13837569881,5295,M,10927
19998.147300429566,5296,M,10925
19998.159522929745,5297,M,10925
19998.16166697847,5298,M,10926
19998.16404713483,5299,M,10928
19998.167158318083,5300,M,10929
19998.16778678947,5301,M,10930
19998.17204468381,5302,M,10929
19998.17614886382,5303,M,10932
19998.17678243965,5304,M,10933
19998.17778818866,5305,M,10934
19998.177840166838,5306,M,10935
19998.19049881485,5307,M,10935
19998.193011665564,5308,M,10935
19998.197278402866,5309,M,10936
19998.220037213887,5310,M,10933
19998.22304562701,5311,M,10934
19998.226208310312,5312,M,10935
19998.230449790844,5313,M,10934
19998.251199142105,5314,M,10934
19998.26280132653,5315,M,10934
19998.27454281877,5316,M,10932
19998.288125211006,5317,M,10931
19998.29204164213,5318,M,10932
19998.30708455155,5319,M,10932
19998.32504256055,5320,M,10925
19998.327544519165,5321,M,10925
19998.334085130253,5322,M,10924
19998.335319878086,5323,M,10924
19998.352275948277,5324,M,10927
19998.363191583758,5325,M,10932
19998.36398981497,5326,M,10933
19998.376235962576,5327,M,10935
19998.3764902989,5328,M,10936
19998.403316796474,5329,M,10934
19998.414099916004,5330,M,10936
19998.42374067265,5331,M,10938
19998.426354359646,5332,M,10936
19998.431445208033,5333,M,10936
19998.439735475185,5334,M,10935
19998.44527863418,5335,M,10934
19998.448410985442,5336,M,10935
19998.459590877093,5337,M,10935
19998.45998630621,5338,M,10936
19998.463633403597,5339,M,10937
19998.467769706927,5340,M,10939
19998.49112234514,5341,M,10933
19998.520744226407,5342,M,10934
19998.52631784601,5343,M,10935
19998.536040919247,5344,M,10934
19998.55733070728,5345,M,10931
19998.558576097632,5346,M,10932
19998.576100773233,5347,M,10931
19998.585845586087,5348,M,10928
19998.594634575133,5349,M,10924
19998.602351731584,5350,M,10921
19998.604101708494,5351,M,10921
19998.613209436488,5352,M,10922
19998.62637618114,5353,M,10921
19998.63526735839,5354,M,10922
19998.65168430919,5355,M,10916
19998.654003505322,5356,M,10917
19998.655969293137,5357,M,10918
19998.662547001244,5358,M,10919
19998.68961633013,5359,M,10919
19998.695465534853,5360,M,10919
19998.697468664068,5361,M,10921
19998.70068035862,5362,M,10923
19998.727380993016,5363,M,10927
19998.734010708566,5364,M,10927
19998.75040183258,5365,M,10927
19998.753914877405,5366,M,10928
19998.77032574418,5367,M,10928
19998.77089923821,5368,M,10929
19998.77499408396,5369,M,10932
19998.776001105576,5370,M,10934
19998.777329003475,5371,M,10934
19998.78092464457,5372,M,10933
19998.781462850166,5373,M,10934
19998.783535912375,5374,M,10936
19998.80203370713,5375,M,10933
19998.809661777676,5376,M,10934
19998.81128083645,5377,M,10935
19998.83163239189,5378,M,10931
19998.8626914115,5379,M,10929
19998.876720452194,5380,M,10926
19998.888316432083,5381,M,10928
19998.890618145793,5382,M,10930
19998.892821279478,5383,M,10931
19998.898026346174,5384,M,10931
19998.90643718082,5385,M,10926
19998.90693781176,5386,M,10927
19998.921778302905,5387,M,10927
19998.92558322725,5388,M,10928
19998.93251114281,5389,M,10929
19998.935078471106,5390,M,10931
19998.93609218004,5391,M,10932
19998.937751563833,5392,M,10932
19998.938824052282,5393,M,10933
19998.940827245722,5394,M,10934
19998.9449264159,5395,M,10936
19998.9827217065,5396,M,10938
19998.984871698154,5397,M,10938
19998.98780235714,5398,M,10939
19998.989467997406,5399,M,10940
19998.99249348609,5400,M,10940
19999.001754222678,5401,M,10940
19999.013930735084,5402,M,10940
19999.015417454473,5403,M,10941
19999.019112051967,5404,M,10942
19999.019829383844,5405,M,10943
19999.035026290654,5406,M,10942
19999.040229708622,5407,M,10942
19999.048785240557,5408,M,10941
19999.06629800112,5409,M,10943
19999.083189383553,5410,M,10938
19999.09414409514,5411,M,10936
19999.100902618273,5412,M,10934
19999.119301096413,5413,M,10934
19999.120363195372,5414,M,10935
19999.129002068094,5415,M,10932
19999.170734360945,5416,M,10931
19999.175759550468,5417,M,10931
19999.176340121314,5418,M,10931
19999.204930176187,5419,M,10928
19999.213575347876,5420,M,10929
19999.223546158482,5421,M,10931
19999.22491584071,5422,M,10932
19999.225421480376,5423,M,10933
19999.228997519458,5424,M,10933
19999.23678486507,5425,M,10934
19999.25620878942,5426,M,10935
19999.260011265793,5427,M,10936
19999.264279842027,5428,M,10938
19999.267428053106,5429,M,10940
19999.294435434127,5430,M,10931
19999.29663285517,5431,M,10931
19999.301551921562,5432,M,10932
19999.315708180056,5433,M,10933
19999.322219199392,5434,M,10931
19999.32912600866,5435,M,10931
19999.329275236643,5436,M,10932
19999.355799658275,5437,M,10931
19999.359964640826,5438,M,10932
19999.362737691987,5439,M,10932
19999.370289694405,5440,M,10932
19999.3852809402,5441,M,10935
19999.404131079384,5442,M,10935
19999.4174473371,5443,M,10935
19999.417861070804,5444,M,10936
19999.422396139038,5445,M,10937
19999.427292510747,5446,M,10938
19999.428969539505,5447,M,10938
19999.429073089992,5448,M,10939
19999.43222646895,5449,M,10941
19999.451417907498,5450,M,10939
19999.453897317795,5451,M,10941
19999.47732451335,5452,M,10940
19999.489665517154,5453,M,10939
19999.50342126349,5454,M,10939
19999.50537554837,5455,M,10941
19999.506426486758,5456,M,10942
19999.51000342027,5457,M,10942
19999.51645113307,5458,M,10944
19999.529027518336,5459,M,10947
19999.529077462143,5460,M,10948
19999.543875452255,5461,M,10949
19999.54703486984,5462,M,10949
19999.547472808914,5463,M,10950
19999.5510365231,5464,M,10951
19999.55463516639,5465,M,10951
19999.560427184646,5466,M,10953
19999.566695198322,5467,M,10948
19999.580018212706,5468,M,10947
19999.5813332246,5469,M,10948
19999.598429542344,5470,M,10951
19999.600268691644,5471,M,10952
19999.6047189959,5472,M,10954
19999.60709092254,5473,M,10955
19999.615575130883,5474,M,10957
19999.647638626986,5475,M,10952
19999.65226647356,5476,M,10952
19999.654341558882,5477,M,10953
19999.65598768905,5478,M,10954
19999.66592510142,5479,M,10954
19999.67355791561,5480,M,10956
19999.68920330272,5481,M,10954
19999.708893310402,5482,M,10956
19999.720049994077,5483,M,10953
19999.737943070744,5484,M,10955
19999.750265710107,5485,M,10954
19999.750359103895,5486,M,10955
19999.75278159467,5487,M,10955
19999.75442719557,5488,M,10955
19999.76108628286,5489,M,10955
19999.771976895918,5490,M,10954
19999.78199669499,5491,M,10955
19999.78245152891,5492,M,10956
19999.783235642677,5493,M,10957
19999.788809308964,5494,M,10957
19999.79963958861,5495,M,10959
19999.80841723662,5496,M,10960
19999.815243044228,5497,M,10962
19999.81997997783,5498,M,10962
19999.830177909473,5499,M,10959
19999.85132363104,5500,M,10955
19999.853889267048,5501,M,10956
19999.88966460405,5502,M,10955
19999.892352815423,5503,M,10957
19999.894373079496,5504,M,10959
19999.899784292917,5505,M,10958
19999.902899546,5506,M,10959
19999.9032973375,5507,M,10961
19999.903785621824,5508,M,10962
19999.915075587527,5509,M,10955
19999.922118193575,5510,M,10956
19999.927086413525,5511,M,10955
19999.92990384046,5512,M,10956
19999.931900268217,5513,M,10956
19999.93523539955,5514,M,10956
19999.942402044955,5515,M,10954
19999.980416585495,5516,M,10951
19999.988711533828,5517,M,10950
19999.995576468482,5518,M,10949
19999.996786863103,5519,M,10950
104.88379463126849,6,F,7105
642.7920521726879,7,F,5133
1485.1968316395953,8,F,5945
2911.742871490642,9,F,7203
7747.3514252318,10,F,7980
8265.202587414247,11,F,8271
8447.955229099533,12,F,8226
