Time,Size,Sex,Total
19958.530562796714,1561,M,6296
19958.53168030754,1562,M,6296
19958.558711566224,1563,M,6293
19958.61252117022,1564,M,6297
19958.65921724575,1565,M,6303
19958.801694063113,1566,M,6297
19958.830942157725,1567,M,6297
19959.023698598994,1568,M,6302
19959.04368956516,1569,M,6304
19959.098409969854,1570,M,6301
19959.164047527393,1571,M,6300
19959.16945590838,1572,M,6299
19959.172032856524,1573,M,6298
19959.23673724708,1574,M,6295
19959.247410542164,1575,M,6297
19959.48412999263,1576,M,6304
19959.490281555965,1577,M,6304
19959.507113395503,1578,M,6304
19959.65408869664,1579,M,6305
19959.823635378063,1580,M,6301
19959.87441008293,1581,M,6297
19959.875911368705,1582,M,6298
19959.883881288864,1583,M,6297
19959.926586182366,1584,M,6304
19959.94080542914,1585,M,6302
19959.941004779375,1586,M,6303
19960.10241834495,1587,M,6305
19960.11183640341,1588,M,6301
19960.14079300304,1589,M,6300
19960.234435800194,1590,M,6300
19960.349149336274,1591,M,6299
19960.357464480803,1592,M,6300
19960.469929040475,1593,M,6307
19960.50250649601,1594,M,6304
19960.51152270543,1595,M,6304
19960.595109485766,1596,M,6302
19960.6034112381,1597,M,6302
19960.65546308068,1598,M,6298
19960.66058868174,1599,M,6299
19960.698313787365,1600,M,6301
19960.702755202146,1601,M,6304
19960.706360935867,1602,M,6306
19960.715412619164,1603,M,6305
19960.720796669862,1604,M,6305
19960.743413387212,1605,M,6309
19960.77365887287,1606,M,6309
19960.80360300024,1607,M,6308
19960.872514654136,1608,M,6309
19960.894871948927,1609,M,6312
19960.907515825522,1610,M,6311
19960.913722711728,1611,M,6312
19960.96510124471,1612,M,6312
19960.97467533654,1613,M,6313
19961.028395278307,1614,M,6315
19961.110991145295,1615,M,6314
19961.19836138687,1616,M,6310
19961.350186533815,1617,M,6312
19961.47160170007,1618,M,6305
19961.482995540002,1619,M,6303
19961.540021598106,1620,M,6301
19961.704419078185,1621,M,6289
19961.741884011124,1622,M,6292
19961.759420328464,1623,M,6293
19961.773614572096,1624,M,6295
19961.77502453195,1625,M,6296
19961.801078139946,1626,M,6300
19961.827189769,1627,M,6300
19961.834559915078,1628,M,6298
19961.86110769888,1629,M,6298
19961.913234225827,1630,M,6303
19961.93633738467,1631,M,6302
19961.955094325054,1632,M,6301
19962.058427462514,1633,M,6289
19962.07940931354,1634,M,6287
19962.103486699165,1635,M,6288
19962.18339306333,1636,M,6291
19962.195110665656,1637,M,6292
19962.226889058908,1638,M,6292
19962.25166570582,1639,M,6288
19962.25616854128,1640,M,6288
19962.267145405647,1641,M,6289
19962.27715633711,1642,M,6288
19962.28389165222,1643,M,6290
19962.313246903897,1644,M,6289
19962.347641085464,1645,M,6288
19962.356079829784,1646,M,6287
19962.371709689007,1647,M,6289
19962.45223242059,1648,M,6286
19962.499930466027,1649,M,6284
19962.508836608176,1650,M,6284
19962.515423944817,1651,M,6286
19962.647038178304,1652,M,6286
19962.671132012674,1653,M,6284
19962.769205792058,1654,M,6288
19962.84435409343,1655,M,6289
19962.97130081192,1656,M,6289
19962.975825350495,1657,M,6289
19963.00281853029,1658,M,6291
19963.083423526634,1659,M,6291
19963.097022918973,1660,M,6292
19963.09834092254,1661,M,6293
19963.14182730926,1662,M,6296
19963.212650993315,1663,M,6291
19963.283919977588,1664,M,6288
19963.30249483233,1665,M,6285
19963.304283917765,1666,M,6286
19963.37606373666,1667,M,6291
19963.498311468695,1668,M,6299
19963.5883635972,1669,M,6284
19963.596640446096,1670,M,6286
19963.61888734815,1671,M,6284
19963.730776079945,1672,M,6281
19963.737819610524,1673,M,6278
19963.7508552993,1674,M,6278
19963.841580376436,1675,M,6281
19963.855305616707,1676,M,6279
19963.897535391265,1677,M,6266
19963.92800756307,1678,M,6266
19963.949834796287,1679,M,6266
19963.95360336726,1680,M,6267
19964.009817690865,1681,M,6272
19964.020665081283,1682,M,6272
19964.034773937314,1683,M,6272
19964.041168757412,1684,M,6274
19964.042882203947,1685,M,6275
19964.04537481037,1686,M,6278
19964.061269524707,1687,M,6276
19964.074250224632,1688,M,6276
19964.110136844505,1689,M,6276
19964.113076104048,1690,M,6277
19964.187952528002,1691,M,6281
19964.2060550439,1692,M,6282
19964.280986319827,1693,M,6284
19964.296191048852,1694,M,6288
19964.367230901596,1695,M,6283
19964.4757704997,1696,M,6271
19964.51147090895,1697,M,6274
19964.56514288265,1698,M,6277
19964.641495188655,1699,M,6279
19964.650199016025,1700,M,6282
19964.660865746657,1701,M,6281
19964.671070865716,1702,M,6285
19964.719716109972,1703,M,6282
19964.722281850605,1704,M,6283
19964.742894638348,1705,M,6285
19964.816082054935,1706,M,6284
19964.858296320202,1707,M,6287
19964.891687243926,1708,M,6289
19964.94317438159,1709,M,6292
19964.94916989265,1710,M,6293
19965.009802278786,1711,M,6292
19965.019721909503,1712,M,6292
19965.091215691646,1713,M,6296
19965.107878069593,1714,M,6295
19965.129628023435,1715,M,6301
19965.139767487697,1716,M,6303
19965.17200765795,1717,M,6298
19965.185632507495,1718,M,6297
19965.223522399916,1719,M,6298
19965.266171954267,1720,M,6296
19965.279518537234,1721,M,6297
19965.316715269066,1722,M,6295
19965.327693134976,1723,M,6296
19965.346391714927,1724,M,6295
19965.38505068542,1725,M,6300
19965.428114511855,1726,M,6296
19965.45320860376,1727,M,6293
19965.469920091684,1728,M,6293
19965.536213502903,1729,M,6293
19965.551878230443,1730,M,6293
19965.588650484817,1731,M,6294
19965.63147088609,1732,M,6303
19965.638091872974,1733,M,6305
19965.643227506433,1734,M,6307
19965.69370171909,1735,M,6305
19965.7154604492,1736,M,6302
19965.759923117323,1737,M,6303
19965.80753197265,1738,M,6303
19965.80827972438,1739,M,6306
19965.884515207574,1740,M,6303
19965.89788063287,1741,M,6304
19965.904179040925,1742,M,6306
19965.980400545275,1743,M,6301
19966.162401311813,1744,M,6304
19966.18387427515,1745,M,6306
19966.242405388013,1746,M,6305
19966.31731605171,1747,M,6296
19966.329370551888,1748,M,6296
19966.381227975202,1749,M,6298
19966.431980224766,1750,M,6292
19966.54011063664,1751,M,6295
19966.558168319207,1752,M,6295
19966.599739983692,1753,M,6299
19966.60127099331,1754,M,6301
19966.63616858983,1755,M,6304
19966.651415324515,1756,M,6304
19966.674167294368,1757,M,6305
19966.693530244207,1758,M,6304
19966.714884439836,1759,M,6303
19966.7201534137,1760,M,6304
19966.775300221158,1761,M,6306
19966.789917425012,1762,M,6305
19966.812475692397,1763,M,6307
19966.86332258169,1764,M,6308
19966.913334795045,1765,M,6306
19966.958819549105,1766,M,6308
19966.972995423035,1767,M,6308
19966.978771158265,1768,M,6310
19967.01367756565,1769,M,6307
19967.0324604446,1770,M,6305
19967.045109142095,1771,M,6307
19967.046386026996,1772,M,6308
19967.059381642775,1773,M,6308
19967.061375621863,1774,M,6310
19967.102776192474,1775,M,6308
19967.155131511812,1776,M,6305
19967.175792481696,1777,M,6307
19967.216083905212,1778,M,6307
19967.218684684678,1779,M,6308
19967.397742634636,1780,M,6298
19967.4203657559,1781,M,6300
19967.428472377327,1782,M,6300
19967.45721282597,1783,M,6298
19967.470888387954,1784,M,6299
19967.49561455517,1785,M,6301
19967.525847149496,1786,M,6302
19967.533129527314,1787,M,6305
19967.543117490186,1788,M,6307
19967.55626582292,1789,M,6306
19967.567321241833,1790,M,6303
19967.582273107153,1791,M,6304
19967.587731641863,1792,M,6306
19967.60293763818,1793,M,6307
19967.612253602172,1794,M,6308
19967.619331752358,1795,M,6309
19967.643416438845,1796,M,6311
19967.663175845646,1797,M,6316
19967.77967303892,1798,M,6311
19967.879507324556,1799,M,6316
19967.922990152667,1800,M,6314
19967.95781542644,1801,M,6316
19967.996741524606,1802,M,6316
19968.068047798784,1803,M,6312
19968.073055614343,1804,M,6311
19968.14565170962,1805,M,6304
19968.187495198486,1806,M,6303
19968.19414915053,1807,M,6303
19968.209647202457,1808,M,6301
19968.25821204712,1809,M,6298
19968.296477728352,1810,M,6293
19968.314501648216,1811,M,6291
19968.328487822808,1812,M,6291
19968.34129581727,1813,M,6294
19968.356709228883,1814,M,6297
19968.380226536905,1815,M,6301
19968.46959037947,1816,M,6297
19968.506267789213,1817,M,6295
19968.5346193111,1818,M,6296
19968.584934590755,1819,M,6292
19968.59322608903,1820,M,6291
19968.5941453854,1821,M,6293
19968.640068981356,1822,M,6293
19968.68477996057,1823,M,6296
19968.699866255698,1824,M,6296
19968.746181469745,1825,M,6291
19968.83877554868,1826,M,6297
19968.870375583472,1827,M,6297
19968.880874243827,1828,M,6298
19968.895833260704,1829,M,6299
19968.924663092213,1830,M,6298
19968.952222808282,1831,M,6301
19968.96304336384,1832,M,6302
19968.98256205208,1833,M,6306
19968.98275377136,1834,M,6307
19968.98296458729,1835,M,6308
19969.00248610918,1836,M,6307
19969.02091859435,1837,M,6306
19969.049833663914,1838,M,6306
19969.141550650038,1839,M,6309
19969.22713784626,1840,M,6308
19969.326089995866,1841,M,6311
19969.34927600216,1842,M,6312
19969.361988259734,1843,M,6315
19969.37268269967,1844,M,6317
19969.43038905685,1845,M,6320
19969.480154356184,1846,M,6321
19969.48862631438,1847,M,6322
19969.5266052199,1848,M,6326
19969.53257965169,1849,M,6326
19969.536219151196,1850,M,6324
19969.54051807692,1851,M,6327
19969.584796709896,1852,M,6325
19969.58655141864,1853,M,6325
19969.63050399265,1854,M,6322
19969.651420630675,1855,M,6318
19969.66380532721,1856,M,6319
19969.77031389249,1857,M,6319
19969.817241466477,1858,M,6321
19969.86326285809,1859,M,6322
19969.878027146584,1860,M,6324
19969.908254850972,1861,M,6325
19969.929671602113,1862,M,6325
19969.94330156835,1863,M,6326
19969.94992005019,1864,M,6329
19970.03952524883,1865,M,6323
19970.042502470435,1866,M,6323
19970.061272252497,1867,M,6321
19970.27619005491,1868,M,6319
19970.283287600687,1869,M,6320
19970.30920054338,1870,M,6317
19970.43852717915,1871,M,6311
19970.446343189986,1872,M,6311
19970.496841680295,1873,M,6317
19970.620570678162,1874,M,6317
19970.63011823158,1875,M,6317
19970.63990044681,1876,M,6319
19970.66004089332,1877,M,6318
19970.662493003776,1878,M,6318
19970.66724257658,1879,M,6318
19970.730618351023,1880,M,6320
19970.731181463627,1881,M,6320
19970.731529289093,1882,M,6321
19970.87864328522,1883,M,6304
19970.899524836408,1884,M,6308
19970.92469688122,1885,M,6309
19970.951805734698,1886,M,6314
19970.986175585353,1887,M,6312
19971.035847396925,1888,M,6311
19971.04325162666,1889,M,6310
19971.08604808832,1890,M,6312
19971.103091413544,1891,M,6314
19971.130601594698,1892,M,6315
19971.157686966337,1893,M,6319
19971.159368059743,1894,M,6320
19971.190679392905,1895,M,6316
19971.195213260347,1896,M,6316
19971.229454309367,1897,M,6317
19971.239719869216,1898,M,6316
19971.315984990822,1899,M,6311
19971.328629725143,1900,M,6313
19971.350359570595,1901,M,6314
19971.381177780106,1902,M,6307
19971.401005400254,1903,M,6308
19971.538095411004,1904,M,6310
19971.569401009434,1905,M,6308
19971.58405599793,1906,M,6309
19971.591549199038,1907,M,6310
19971.653842989097,1908,M,6313
19971.746885275348,1909,M,6317
19971.782455123008,1910,M,6322
19971.979923258874,1911,M,6320
19971.989640956126,1912,M,6323
19971.99236342392,1913,M,6323
19972.012988606177,1914,M,6324
19972.02477388763,1915,M,6326
19972.03851476933,1916,M,6328
19972.042761200915,1917,M,6330
19972.05974485093,1918,M,6331
19972.098131476057,1919,M,6331
19972.101542249595,1920,M,6332
19972.120788055683,1921,M,6329
19972.123646481166,1922,M,6330
19972.16153172513,1923,M,6332
19972.234126010455,1924,M,6336
19972.32518264068,1925,M,6328
19972.376312736393,1926,M,6328
19972.42489312589,1927,M,6328
19972.459314654465,1928,M,6325
19972.597265634697,1929,M,6322
19972.638409758063,1930,M,6326
19972.648664872773,1931,M,6325
19972.649539232323,1932,M,6325
19972.66050127753,1933,M,6326
19972.691814534304,1934,M,6326
19972.693601747887,1935,M,6328
19972.722176819447,1936,M,6326
19972.783955073606,1937,M,6328
19972.80814338351,1938,M,6328
19972.83003071132,1939,M,6331
19972.873562228833,1940,M,6329
19972.971226519876,1941,M,6339
19972.983513809144,1942,M,6336
19972.98415558494,1943,M,6337
19972.99659998793,1944,M,6339
19973.03377756187,1945,M,6339
19973.085966672104,1946,M,6339
19973.122165953704,1947,M,6337
19973.14161930971,1948,M,6339
19973.239894617993,1949,M,6336
19973.253328728526,1950,M,6338
19973.27446582792,1951,M,6334
19973.368528032013,1952,M,6331
19973.384451324015,1953,M,6331
19973.401821740044,1954,M,6332
19973.45995829302,1955,M,6330
19973.473962764285,1956,M,6330
19973.587118723648,1957,M,6331
19973.621021150513,1958,M,6328
19973.68865477654,1959,M,6328
19973.703064038855,1960,M,6326
19973.796721790848,1961,M,6322
19973.834093419173,1962,M,6329
19973.90345061422,1963,M,6323
19973.92161915143,1964,M,6322
19973.93404527574,1965,M,6324
19973.977664954124,1966,M,6322
19973.979109433578,1967,M,6323
19974.142565012393,1968,M,6319
19974.171826894722,1969,M,6319
19974.202133698032,1970,M,6320
19974.210165530134,1971,M,6318
19974.21865578861,1972,M,6319
19974.218960503495,1973,M,6320
19974.287991834124,1974,M,6325
19974.32424514209,1975,M,6320
19974.396598958792,1976,M,6319
19974.45409225594,1977,M,6313
19974.478344603292,1978,M,6313
19974.497831898967,1979,M,6317
19974.50193859492,1980,M,6318
19974.53682823578,1981,M,6318
19974.54637312767,1982,M,6319
19974.570783576328,1983,M,6317
19974.606988647774,1984,M,6317
19974.637729175207,1985,M,6322
19974.66233924766,1986,M,6319
19974.681821802435,1987,M,6322
19974.697108478482,1988,M,6323
19974.7264436655,1989,M,6325
19974.764567313923,1990,M,6330
19974.85571050012,1991,M,6333
19974.865709593618,1992,M,6334
19974.876240264355,1993,M,6338
19974.92776080271,1994,M,6333
19974.931276903124,1995,M,6335
19974.933538889927,1996,M,6336
19974.96578279496,1997,M,6335
19974.98722864988,1998,M,6333
19975.051399429674,1999,M,6333
19975.053705278744,2000,M,6333
19975.07502589924,2001,M,6330
19975.095704186642,2002,M,6328
19975.13166912938,2003,M,6329
19975.146199692856,2004,M,6329
19975.157591785995,2005,M,6332
19975.16192035343,2006,M,6332
19975.21587861514,2007,M,6327
19975.259875559834,2008,M,6326
19975.266415094913,2009,M,6327
19975.278906688818,2010,M,6326
19975.294370680353,2011,M,6326
19975.418121772673,2012,M,6324
19975.428054296764,2013,M,6324
19975.442054688043,2014,M,6326
19975.47344367808,2015,M,6318
19975.514208935827,2016,M,6317
19975.528982370488,2017,M,6316
19975.547234944595,2018,M,6313
19975.558605048394,2019,M,6314
19975.58664766711,2020,M,6307
19975.605292498483,2021,M,6309
19975.617406715384,2022,M,6310
19975.62258212401,2023,M,6311
19975.637782281014,2024,M,6308
19975.642558254473,2025,M,6309
19975.67560588355,2026,M,6308
19975.788111601763,2027,M,6304
19975.789598766754,2028,M,6305
19975.835121679243,2029,M,6310
19975.83588669966,2030,M,6311
19975.84859797781,2031,M,6312
19975.85007806343,2032,M,6313
19975.869685632686,2033,M,6314
19975.898631192867,2034,M,6313
19975.92701476572,2035,M,6313
19975.928331523653,2036,M,6314
19975.96594976124,2037,M,6316
19975.9692184568,2038,M,6317
19976.01773774202,2039,M,6315
19976.03678526838,2040,M,6319
19976.087384086204,2041,M,6311
19976.08747913481,2042,M,6312
19976.133736238495,2043,M,6315
19976.141920901486,2044,M,6315
19976.165009851713,2045,M,6319
19976.19287044596,2046,M,6321
19976.298587755766,2047,M,6331
19976.308123910203,2048,M,6332
19976.31738643473,2049,M,6331
19976.367152383904,2050,M,6337
19976.371357745913,2051,M,6339
19976.38948937002,2052,M,6340
19976.45094341334,2053,M,6336
19976.462090353336,2054,M,6336
19976.48216485856,2055,M,6333
19976.566601551098,2056,M,6334
19976.574025785485,2057,M,6334
19976.666528935555,2058,M,6334
19976.66968751071,2059,M,6335
19976.684214221463,2060,M,6340
19976.708789366512,2061,M,6339
19976.77397710591,2062,M,6340
19976.864377219998,2063,M,6344
19976.91855883183,2064,M,6345
19976.91880681348,2065,M,6346
19976.944477429028,2066,M,6344
19976.945770500908,2067,M,6345
19976.952856796226,2068,M,6347
19977.01324089793,2069,M,6355
19977.022028620533,2070,M,6356
19977.056417471096,2071,M,6356
19977.103865495348,2072,M,6358
19977.12385335136,2073,M,6360
19977.136960706568,2074,M,6361
19977.26085394526,2075,M,6355
19977.263113022324,2076,M,6355
19977.27667230611,2077,M,6355
19977.32901197968,2078,M,6354
19977.358480686275,2079,M,6357
19977.382811349642,2080,M,6362
19977.43573670942,2081,M,6365
19977.44567802228,2082,M,6367
19977.455031303034,2083,M,6369
19977.502630223546,2084,M,6365
19977.511482046346,2085,M,6367
19977.545461964848,2086,M,6366
19977.55298496362,2087,M,6365
19977.568810807603,2088,M,6364
19977.582902726594,2089,M,6365
19977.622354511957,2090,M,6365
19977.62889632238,2091,M,6366
19977.631497271355,2092,M,6367
19977.767645731783,2093,M,6358
19977.79060281254,2094,M,6361
19977.802734149733,2095,M,6363
19977.80872461529,2096,M,6363
19977.870247022005,2097,M,6367
19977.893876801303,2098,M,6368
19977.895820706748,2099,M,6369
19977.94706472613,2100,M,6366
19977.986938691734,2101,M,6370
19977.994938377113,2102,M,6371
19978.006108183938,2103,M,6374
19978.05522637226,2104,M,6372
19978.058101463434,2105,M,6373
19978.058859479606,2106,M,6374
19978.075416028547,2107,M,6373
19978.100322503422,2108,M,6366
19978.185865549032,2109,M,6366
19978.274563921215,2110,M,6358
19978.318543593705,2111,M,6364
19978.348810745072,2112,M,6363
19978.365263375726,2113,M,6361
19978.373856633483,2114,M,6362
19978.387363175785,2115,M,6360
19978.39429336068,2116,M,6363
19978.416435157276,2117,M,6362
19978.46110571157,2118,M,6362
19978.46192128093,2119,M,6363
19978.4652635301,2120,M,6361
19978.470984132673,2121,M,6362
19978.494766475473,2122,M,6359
19978.504710866953,2123,M,6360
19978.5135610874,2124,M,6361
19978.53018183957,2125,M,6362
19978.554141859506,2126,M,6361
19978.584142652624,2127,M,6360
19978.60820305062,2128,M,6360
19978.61600859653,2129,M,6359
19978.638095460145,2130,M,6356
19978.64268663946,2131,M,6358
19978.699218035144,2132,M,6353
19978.710866947084,2133,M,6350
19978.715509071335,2134,M,6350
19978.738107897647,2135,M,6349
19978.758803225515,2136,M,6353
19978.76071748268,2137,M,6354
19978.762147508933,2138,M,6355
19978.770054310007,2139,M,6356
19978.82150192039,2140,M,6353
19978.85795511508,2141,M,6352
19978.910956120973,2142,M,6355
19978.914986241012,2143,M,6355
19978.939731530867,2144,M,6355
19978.976858606373,2145,M,6356
19978.982683394766,2146,M,6355
19979.031934325325,2147,M,6350
19979.061984208136,2148,M,6350
19979.124959560217,2149,M,6353
19979.179849677897,2150,M,6358
19979.191818368243,2151,M,6360
19979.237689787496,2152,M,6361
19979.23907808254,2153,M,6362
19979.28701080283,2154,M,6360
19979.302965349652,2155,M,6360
19979.30367500503,2156,M,6361
19979.32840152668,2157,M,6360
19979.357929102043,2158,M,6361
19979.389060871577,2159,M,6356
19979.43491478942,2160,M,6357
19979.46665961983,2161,M,6360
19979.480958133572,2162,M,6363
19979.592111016063,2163,M,6371
19979.59592898292,2164,M,6372
19979.709515212842,2165,M,6378
19979.717089286383,2166,M,6378
19979.71973916659,2167,M,6379
19979.731716595426,2168,M,6380
19979.769397811622,2169,M,6380
19979.84564937922,2170,M,6378
19979.916981763814,2171,M,6380
19979.97674000581,2172,M,6375
19979.98408625325,2173,M,6376
19980.013246301554,2174,M,6376
19980.033631938797,2175,M,6374
19980.103729326333,2176,M,6378
19980.113604452385,2177,M,6380
19980.13678964461,2178,M,6386
19980.171861033963,2179,M,6386
19980.173876733315,2180,M,6388
19980.192222595982,2181,M,6388
19980.21803817463,2182,M,6387
19980.2369408967,2183,M,6386
19980.2454642982,2184,M,6388
19980.270645003475,2185,M,6387
19980.274009436405,2186,M,6388
19980.28696027818,2187,M,6391
19980.296280732848,2188,M,6392
19980.320374259616,2189,M,6391
19980.39218607729,2190,M,6385
19980.413815655727,2191,M,6386
19980.43453765307,2192,M,6388
19980.46992135052,2193,M,6385
19980.567937181357,2194,M,6384
19980.621156554877,2195,M,6385
19980.621464185006,2196,M,6386
19980.652404502413,2197,M,6387
19980.65924370394,2198,M,6388
19980.685277639906,2199,M,6385
19980.8409986604,2200,M,6386
19980.896179956646,2201,M,6383
19980.915250325124,2202,M,6381
19980.938657003062,2203,M,6383
19980.977308417543,2204,M,6383
19980.97759163715,2205,M,6384
19981.010578826208,2206,M,6385
19981.01896201963,2207,M,6386
19981.030790427434,2208,M,6389
19981.03533218527,2209,M,6389
19981.054087307155,2210,M,6389
19981.062424665037,2211,M,6390
19981.066435172816,2212,M,6390
19981.10308309647,2213,M,6394
19981.116974925248,2214,M,6396
19981.130770266907,2215,M,6394
19981.136040964167,2216,M,6396
19981.20424687607,2217,M,6388
19981.245603991025,2218,M,6389
19981.24731534102,2219,M,6390
19981.258391280724,2220,M,6388
19981.279583728916,2221,M,6386
19981.302796051343,2222,M,6386
19981.312476618197,2223,M,6388
19981.32138623865,2224,M,6387
19981.321492636598,2225,M,6388
19981.326244553034,2226,M,6388
19981.381924524347,2227,M,6387
19981.387764540814,2228,M,6384
19981.40446258657,2229,M,6385
19981.404962334567,2230,M,6386
19981.4310210835,2231,M,6387
19981.483730573393,2232,M,6381
19981.484785872894,2233,M,6382
19981.50182791588,2234,M,6380
19981.52300395726,2235,M,6378
19981.57234482345,2236,M,6368
19981.578417030898,2237,M,6369
19981.68666847312,2238,M,6356
19981.70689641741,2239,M,6357
19981.740586566342,2240,M,6357
19981.745618270023,2241,M,6358
19981.769759628278,2242,M,6358
19981.824682888437,2243,M,6354
19981.833278406597,2244,M,6355
19981.859964953714,2245,M,6350
19981.877089284397,2246,M,6351
19981.917793855442,2247,M,6355
19981.938795212434,2248,M,6352
19981.94136775605,2249,M,6351
19981.985846413965,2250,M,6347
19982.004649021543,2251,M,6347
19982.072524119863,2252,M,6342
19982.125902530377,2253,M,6346
19982.183138274642,2254,M,6341
19982.198786697933,2255,M,6344
19982.20373704987,2256,M,6343
19982.21214742217,2257,M,6347
19982.27747466101,2258,M,6341
19982.28556931432,2259,M,6339
19982.295665949132,2260,M,6338
19982.296469741665,2261,M,6339
19982.32272184806,2262,M,6339
19982.375695455925,2263,M,6335
19982.393354230146,2264,M,6336
19982.39532627468,2265,M,6337
19982.424278253595,2266,M,6341
19982.445051822313,2267,M,6343
19982.451576927855,2268,M,6345
19982.55578630641,2269,M,6342
19982.56048649438,2270,M,6343
19982.57991142885,2271,M,6341
19982.59444141567,2272,M,6341
19982.61512481353,2273,M,6340
19982.64135457579,2274,M,6347
19982.647932651507,2275,M,6349
19982.716583126516,2276,M,6344
19982.747877953036,2277,M,6343
19982.846507088798,2278,M,6343
19982.849223505615,2279,M,6343
19982.896237854955,2280,M,6342
19982.951901584685,2281,M,6339
19982.966067752794,2282,M,6338
19982.96949341275,2283,M,6339
19982.979884607976,2284,M,6340
19982.995191297825,2285,M,6340
19983.023148149714,2286,M,6341
19983.044732998478,2287,M,6343
19983.095440985628,2288,M,6343
19983.105710497104,2289,M,6343
19983.14541048797,2290,M,6342
19983.161230904512,2291,M,6344
19983.16209065603,2292,M,6345
19983.24653307154,2293,M,6347
19983.26734155866,2294,M,6345
19983.275005141168,2295,M,6347
19983.327408065685,2296,M,6344
19983.328033642283,2297,M,6345
19983.34987906475,2298,M,6340
19983.35181511557,2299,M,6337
19983.4033115665,2300,M,6337
19983.410424637135,2301,M,6338
19983.419639985383,2302,M,6342
19983.43138981119,2303,M,6344
19983.44797651169,2304,M,6343
19983.454008367687,2305,M,6343
19983.473624026,2306,M,6344
19983.48110162446,2307,M,6345
19983.52807720001,2308,M,6348
19983.53374186898,2309,M,6347
19983.560838273464,2310,M,6352
19983.600697176968,2311,M,6352
19983.69321404577,2312,M,6345
19983.71093861804,2313,M,6345
19983.720339873413,2314,M,6346
19983.72158495273,2315,M,6347
19983.76264904396,2316,M,6346
19983.788776266254,2317,M,6347
19983.852894012143,2318,M,6344
19983.856990624045,2319,M,6345
19983.85779814536,2320,M,6346
19983.87000250929,2321,M,6345
19983.87136305956,2322,M,6346
19983.873881136784,2323,M,6346
19983.917939444622,2324,M,6344
19983.957750692338,2325,M,6343
19983.9803486082,2326,M,6346
19983.980915059554,2327,M,6347
19984.035918737736,2328,M,6343
19984.049813351805,2329,M,6343
19984.06128898541,2330,M,6344
19984.086247095976,2331,M,6344
19984.093751493507,2332,M,6344
19984.0952342117,2333,M,6345
19984.105776571178,2334,M,6343
19984.11285544024,2335,M,6345
19984.117159277655,2336,M,6347
19984.134659323587,2337,M,6348
19984.137121243937,2338,M,6350
19984.14859541757,2339,M,6351
19984.15643977577,2340,M,6353
19984.174915030777,2341,M,6352
19984.193498534583,2342,M,6352
19984.23945687384,2343,M,6350
19984.26141807532,2344,M,6350
19984.28767341254,2345,M,6351
19984.29744155696,2346,M,6351
19984.311805932208,2347,M,6352
19984.32786215593,2348,M,6351
19984.40363845183,2349,M,6355
19984.404418614577,2350,M,6356
19984.433496487927,2351,M,6351
19984.44015139584,2352,M,6352
19984.53550968703,2353,M,6351
19984.55483189542,2354,M,6353
19984.571386618325,2355,M,6354
19984.57758709847,2356,M,6353
19984.587731984775,2357,M,6356
19984.616419265807,2358,M,6351
19984.62088053035,2359,M,6352
19984.63206376794,2360,M,6352
19984.637992507905,2361,M,6354
19984.64274255849,2362,M,6355
19984.671315910793,2363,M,6355
19984.70003863665,2364,M,6352
19984.705504732887,2365,M,6353
19984.735001101697,2366,M,6350
19984.749692586687,2367,M,6351
19984.754793786047,2368,M,6352
19984.81110386041,2369,M,6345
19984.828834643457,2370,M,6348
19984.85880763192,2371,M,6350
19984.88092692243,2372,M,6350
19984.900563667765,2373,M,6351
19984.933495306894,2374,M,6349
19984.93604883674,2375,M,6350
19984.99280126451,2376,M,6352
19984.99383882599,2377,M,6353
19984.99835918346,2378,M,6355
19985.01591299261,2379,M,6355
19985.054776528497,2380,M,6354
19985.071972129765,2381,M,6355
19985.089208780188,2382,M,6358
19985.097791114138,2383,M,6360
19985.143103555536,2384,M,6356
19985.173584498138,2385,M,6355
19985.181252551916,2386,M,6356
19985.212728621118,2387,M,6353
19985.217674187155,2388,M,6355
19985.221348458377,2389,M,6356
19985.224491094566,2390,M,6359
19985.242136886365,2391,M,6356
19985.263276372094,2392,M,6357
19985.263604710082,2393,M,6358
19985.269616480746,2394,M,6359
19985.309960648934,2395,M,6357
19985.364438433215,2396,M,6349
19985.377642599506,2397,M,6349
19985.378875759983,2398,M,6350
19985.415767308248,2399,M,6351
19985.41935236435,2400,M,6352
19985.432301098725,2401,M,6352
19985.449501401763,2402,M,6355
19985.51044208157,2403,M,6354
19985.5112153353,2404,M,6355
19985.533501021917,2405,M,6354
19985.56205877822,2406,M,6354
19985.568402112098,2407,M,6354
19985.56897372643,2408,M,6355
19985.595417274028,2409,M,6357
19985.608242871444,2410,M,6357
19985.613205836606,2411,M,6358
19985.61507877627,2412,M,6359
19985.617495753297,2413,M,6360
19985.649070070445,2414,M,6359
19985.651526509555,2415,M,6360
19985.66858126337,2416,M,6362
19985.71362735235,2417,M,6358
19985.715963455525,2418,M,6359
19985.752422938825,2419,M,6358
19985.75329820929,2420,M,6359
19985.762934616607,2421,M,6361
19985.765674448965,2422,M,6362
19985.791025673603,2423,M,6360
19985.79178161312,2424,M,6360
19985.856889986742,2425,M,6354
19985.86211672157,2426,M,6354
19985.902365060723,2427,M,6350
19985.907650015783,2428,M,6351
19986.025611449943,2429,M,6346
19986.05689989073,2430,M,6347
19986.078397098237,2431,M,6344
19986.129907303533,2432,M,6338
19986.1421383065,2433,M,6337
19986.14356598526,2434,M,6338
